0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,241,4310,155,1375,2862,6658,1146,4356,7,1426,220,2948,770,543
15,79,1450,395,1145,1608,5227,789,1852,2,747,123,1472,325,220
14,169,2768,1351,2539,2624,11134,890,3196,2,1305,299,1779,462,277
13,337,6577,281,3751,5234,16607,1066,5230,9,1828,566,2452,745,339
12,225,8267,126,2105,7701,21379,1275,9816,102,3198,990,4081,1232,498
11,771,16322,38,5469,11379,33321,859,13867,33,4081,2089,5460,960,692
10,1157,26357,5,9632,18055,48154,2620,19227,75,5841,3607,7995,1291,1125
9,448,16875,4,7807,10507,33829,6085,17586,245,7166,3282,9173,1836,1277
8,221,10337,72,11142,8923,35495,5311,19256,221,8148,819,9787,1875,1395
7,156,9061,932,11556,8848,34135,4681,19076,107,12019,158,6900,1594,1566
6,163,8241,1053,11638,8149,35699,4904,24182,97,13005,56,6065,2134,1541
5,151,7939,849,10011,8122,40581,6240,28120,236,12365,11,6258,1674,1592
4,65,8788,948,8860,10062,41009,5165,28955,274,9342,108,6887,1443,1815
3,52,6145,640,7570,11285,43048,4683,30457,56,8602,26,6115,1103,1761
2,29,5734,625,6961,10128,41061,4526,29591,54,8394,23,5930,1079,1576
1,68,4662,524,5768,8354,34236,3572,24214,50,6909,66,5110,944,1552
0,40,2779,312,3438,4979,20117,2099,14228,29,4060,39,2952,545,896
