0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,2,0,0,0,0,351,1295,264,0,3172,0,55,1099,173
15,0,0,0,0,0,360,858,9,0,1405,0,12,768,187
14,0,0,0,0,0,179,550,0,0,588,0,1,396,70
13,0,0,0,0,0,167,298,0,0,392,0,7,271,82
12,0,0,0,0,0,142,195,0,0,429,0,9,53,92
11,0,0,0,0,0,93,72,0,0,510,0,6,0,98
10,0,0,0,0,0,117,83,0,0,322,0,0,0,128
9,0,0,0,0,0,344,241,0,0,349,0,0,4,173
8,0,0,0,0,0,265,214,0,0,14,0,0,0,37
7,0,0,0,0,0,344,241,0,0,349,0,0,4,173
6,0,0,0,0,0,117,83,0,0,322,0,0,0,128
5,0,0,0,0,0,93,72,0,0,510,0,6,0,98
4,0,0,0,0,0,142,195,0,0,429,0,9,53,92
3,0,0,0,0,0,167,298,0,0,392,0,7,271,82
2,0,0,0,0,0,179,550,0,0,588,0,1,396,70
1,0,0,0,0,0,360,858,9,0,1405,0,12,768,187
0,2,0,0,0,0,351,1295,264,0,3172,0,55,1099,173
